last_email,weekend,same_day,avg_email_sent,opened_email,row_num,discount%,max_purchase_discount,last_pos_email,avg_days_between_purchases,purchase
1,0,0,16.0,1,68,15.0,15.0,19,46.333333333333336,1
0,0,0,0.0,0,19,15.0,0.0,20,0.0,0
0,0,0,1.4285714285714286,0,17,0.0,0.0,2,2.333333333333333,1
1,0,1,38.48484848484848,0,1303,0.0,0.0,36,26.625,1
1,0,1,50.16666666666666,1,614,15.0,15.0,45,39.81818181818182,1
0,0,0,20.741935483870968,1,674,0.0,15.0,45,17.666666666666668,0
0,0,0,9.875,0,87,0.0,15.0,48,7.714285714285714,0
1,0,1,68.4,1,347,15.0,15.0,315,12.25,1
0,0,0,14.176470588235292,1,258,15.0,15.0,84,6.5,0
0,0,0,283.0,0,284,0.0,20.0,120,0.0,0
0,0,0,0.0,0,306,0.0,0.0,307,0.0,0
0,0,0,173.5,0,698,15.0,15.0,602,0.0,0
1,0,1,38.0,1,78,15.0,15.0,77,0.0,1
0,0,0,95.4,0,964,0.0,0.0,12,41.888888888888886,0
0,0,0,22.346153846153847,1,607,15.0,15.0,70,37.2,0
1,0,0,1.0,1,4,10.0,10.0,3,3.0,1
0,0,0,0.0,0,59,20.0,0.0,60,0.0,0
0,0,0,0.0,0,17,0.0,0.0,18,0.0,0
0,0,0,0.0,0,0,10.0,0.0,1,0.0,0
1,1,1,2.0,1,12,15.0,20.0,1,193.0,1
0,0,0,0.0,0,59,0.0,0.0,60,0.0,0
1,0,0,4.0,0,5,0.0,0.0,4,0.0,0
0,0,0,0.0,0,51,15.0,0.0,52,0.0,0
1,0,1,56.5,1,115,0.0,0.0,114,0.0,1
0,0,0,5.0,1,6,10.0,10.0,6,0.0,1
0,0,0,102.45454545454544,0,1138,0.0,0.0,444,52.5,0
0,0,0,3.8333333333333335,0,87,15.0,15.0,0,6.941176470588236,1
1,0,0,14.5,1,248,10.0,10.0,62,25.666666666666668,1
0,0,0,0.0,0,110,15.0,0.0,111,0.0,0
0,0,0,0.0,0,38,0.0,0.0,39,0.0,0
1,0,1,18.90909090909091,1,219,15.0,15.0,134,61.5,1
0,0,0,41.5,0,170,0.0,10.0,138,3.0,0
1,0,1,15.25,0,195,0.0,0.0,31,31.363636363636363,1
0,0,0,28.2,0,146,15.0,15.0,138,1.5,1
0,0,0,75.44444444444444,0,688,0.0,15.0,160,108.5,0
1,0,1,62.0,0,252,0.0,0.0,78,283.0,1
0,0,0,44.2,1,226,25.0,0.0,51,169.0,1
1,0,1,3.333333333333333,1,13,15.0,15.0,11,1.0,1
1,0,0,7.5,0,17,0.0,0.0,16,2.0,1
0,0,0,24.0,1,25,10.0,10.0,25,0.0,1
0,0,0,97.0,0,98,0.0,0.0,98,0.0,1
0,0,0,0.0,0,100,0.0,0.0,101,0.0,0
1,0,0,20.26086956521739,1,489,15.0,15.0,93,41.04545454545455,1
0,0,0,88.2,0,446,15.0,0.0,3,35.5,0
0,0,0,25.0,1,312,10.0,15.0,146,10.909090909090908,1
1,0,1,30.615384615384617,1,411,15.0,15.0,326,8.583333333333334,1
0,0,0,0.0,0,144,15.0,0.0,145,0.0,0
1,0,1,0.5,1,1,0.0,0.0,0,0.0,1
1,0,1,43.73529411764706,1,1521,15.0,0.0,590,26.848484848484848,1
0,0,0,271.0,1,272,0.0,0.0,272,0.0,1
1,0,1,13.0,0,84,15.0,15.0,79,1.2,1
1,0,0,15.909090909090908,0,186,10.0,15.0,1,86.9,1
1,0,0,12.666666666666666,0,41,0.0,0.0,39,3.5,1
0,0,0,0.0,1,80,0.0,0.0,81,0.0,0
0,0,0,40.7906976744186,0,1797,0.0,15.0,678,17.285714285714285,0
0,0,0,0.0,1,29,15.0,0.0,30,0.0,0
0,0,0,4.0,1,25,15.0,15.0,0,0.75,0
0,0,0,7.071428571428571,1,113,15.0,15.0,40,0.2307692307692307,0
0,0,0,63.083333333333336,0,769,15.0,15.0,134,55.09090909090909,0
1,0,1,23.07692307692308,1,313,15.0,15.0,107,41.5,1
1,0,0,13.155172413793103,1,821,0.0,0.0,37,7.421052631578948,1
0,0,0,0.0,0,38,10.0,0.0,39,0.0,0
1,0,1,20.09090909090909,1,232,15.0,15.0,143,29.5,1
0,0,0,0.0,1,91,0.0,0.0,92,0.0,0
0,0,0,70.33333333333333,0,642,0.0,0.0,49,166.5,1
0,0,0,66.125,0,537,0.0,15.0,18,23.0,1
0,0,0,22.0,1,575,0.0,15.0,32,23.666666666666668,1
1,0,1,39.0,1,80,15.0,15.0,79,0.0,1
0,0,0,0.0,0,50,10.0,0.0,51,0.0,0
0,0,0,45.0,1,138,10.0,0.0,47,686.0,1
0,0,0,68.2,1,346,0.0,0.0,106,0.5,0
1,0,1,8.4,1,47,15.0,15.0,43,1.5,1
1,0,1,0.6666666666666666,1,5,10.0,10.0,3,0.0,1
0,0,0,0.0,1,2,0.0,0.0,3,0.0,0
1,0,1,24.47058823529412,1,433,40.0,40.0,223,16.6875,1
0,0,0,224.0,1,900,0.0,0.0,678,9.333333333333334,0
0,0,0,0.0,1,33,0.0,0.0,34,0.0,0
1,0,1,0.25,1,10,0.0,0.0,3,1.2857142857142858,1
1,0,1,12.272727272727272,0,292,10.0,15.0,151,14.523809523809524,1
1,0,1,49.583333333333336,1,607,15.0,10.0,506,11.636363636363637,1
0,0,0,70.18181818181819,1,783,15.0,15.0,32,83.6,0
0,0,0,60.5,0,246,15.0,10.0,6,175.0,0
0,0,0,31.0,1,32,10.0,10.0,32,0.0,1
0,0,0,88.7,0,897,0.0,0.0,148,67.11111111111111,0
0,0,0,0.0,0,82,15.0,0.0,83,0.0,0
0,0,0,49.55555555555556,1,455,0.0,20.0,155,23.25,1
0,0,0,5.0,0,6,0.0,0.0,6,0.0,1
0,0,0,14.11111111111111,0,136,15.0,25.0,8,40.0,1
1,0,1,22.214285714285715,1,650,15.0,15.0,91,11.62962962962963,1
1,0,1,11.714285714285714,1,89,15.0,15.0,83,0.3333333333333333,1
0,0,0,0.0,0,627,0.0,0.0,628,0.0,0
0,0,0,0.0,0,179,0.0,0.0,180,0.0,0
0,0,0,27.07692307692308,1,365,10.0,10.0,205,13.583333333333334,1
0,0,0,0.0,0,275,15.0,0.0,276,0.0,0
0,0,0,0.0,1,109,0.0,0.0,110,0.0,0
0,0,0,0.0,0,23,0.0,0.0,24,0.0,0
0,0,0,67.5,0,137,15.0,10.0,9,0.0,0
0,0,0,33.5,0,69,0.0,0.0,12,89.0,1
0,0,0,111.21428571428572,0,1571,0.0,0.0,102,43.76923076923077,0
0,0,0,17.636363636363637,1,205,0.0,15.0,93,60.8,1
1,0,1,10.5,1,23,20.0,20.0,22,0.0,1
1,0,1,0.4,1,7,10.0,10.0,3,1.75,1
0,0,0,39.588235294117645,0,690,0.0,0.0,35,23.3125,0
0,0,0,3.0,1,4,15.0,15.0,4,0.0,1
1,0,0,18.83333333333333,1,357,0.0,15.0,107,50.52941176470589,1
0,0,0,0.0,1,29,15.0,0.0,30,0.0,0
0,0,0,24.454545454545453,1,280,10.0,15.0,183,13.9,1
0,0,0,1.0,1,2,0.0,0.0,2,0.0,1
0,0,0,0.0,0,41,0.0,0.0,42,0.0,0
1,0,0,108.25,0,437,10.0,10.0,193,179.0,1
0,0,0,9.5,0,63,10.0,0.0,21,5.6,0
1,0,1,1.0,1,14,15.0,15.0,8,0.0,1
0,0,0,0.0,0,14,0.0,0.0,15,0.0,0
1,1,1,5.666666666666667,1,60,15.0,15.0,17,13.5,1
0,0,0,0.0,0,244,0.0,0.0,245,0.0,0
0,0,0,66.1,0,671,0.0,0.0,12,41.888888888888886,0
0,0,0,0.0,1,43,0.0,0.0,44,0.0,0
1,0,0,19.285714285714285,0,142,10.0,10.0,61,33.833333333333336,1
1,0,1,0.5,1,1,10.0,10.0,0,0.0,1
0,0,0,23.07692307692308,0,313,10.0,15.0,136,26.25,1
0,1,0,87.0,0,528,0.0,10.0,203,88.8,1
0,0,0,0.0,1,9,15.0,0.0,10,0.0,0
0,0,0,562.0,0,563,0.0,0.0,533,0.0,0
0,0,0,53.66666666666666,0,164,0.0,0.0,103,2.5,0
0,0,0,0.0,0,179,0.0,0.0,180,0.0,0
0,0,0,0.0,1,608,0.0,0.0,609,0.0,0
0,0,1,0.3333333333333333,1,4,40.0,40.0,0,0.0,1
0,0,0,167.0,0,168,15.0,15.0,4,0.0,0
0,0,0,0.0,0,125,15.0,0.0,126,0.0,0
0,0,0,16.77777777777778,1,160,0.0,20.0,9,35.875,1
1,0,1,9.11111111111111,1,91,15.0,15.0,83,0.25,1
0,0,0,115.88888888888889,1,1052,0.0,0.0,245,62.375,0
0,0,0,0.0,1,0,0.0,0.0,1,0.0,0
1,0,1,30.2,1,312,15.0,15.0,136,21.0,1
0,0,0,10.625,0,186,15.0,15.0,27,21.73333333333333,0
0,0,0,0.0,0,174,0.0,0.0,175,0.0,0
0,0,0,0.0,0,163,10.0,0.0,164,0.0,0
0,0,0,112.0,1,113,15.0,15.0,113,0.0,1
1,0,1,17.5,1,185,15.0,15.0,1,96.11111111111111,1
1,0,1,26.9375,1,1341,0.0,0.0,36,19.78723404255319,1
0,0,0,0.0,1,74,0.0,0.0,75,0.0,0
0,0,0,10.375,1,91,10.0,15.0,60,7.428571428571429,1
1,0,1,28.84210526315789,1,567,15.0,15.0,1,56.22222222222222,1
0,1,0,1.0,1,0,40.0,40.0,0,0.0,1
0,0,0,42.0,1,43,15.0,15.0,43,0.0,1
0,0,0,747.0,0,748,0.0,0.0,573,0.0,0
0,0,0,0.0,0,61,15.0,0.0,62,0.0,0
0,0,0,4.0,0,20,0.0,0.0,4,1.3333333333333333,0
1,0,0,15.142857142857142,0,113,20.0,20.0,35,24.5,1
1,0,1,5.545454545454546,0,72,0.0,0.0,29,31.6,1
0,0,0,43.94117647058823,0,764,0.0,0.0,175,36.875,1
0,0,0,27.83333333333333,0,173,0.0,0.0,2,86.2,1
1,0,0,0.0,0,2,0.0,0.0,1,2.0,1
0,0,0,0.0,0,381,0.0,0.0,382,0.0,0
0,0,0,95.0,0,96,10.0,25.0,30,0.0,0
0,0,0,55.66666666666666,1,1190,15.0,15.0,150,15.05,1
0,0,0,76.9,0,779,10.0,15.0,155,32.888888888888886,0
0,0,0,0.0,0,21,15.0,0.0,22,0.0,0
0,0,0,53.30769230769231,0,706,15.0,15.0,345,15.583333333333334,1
1,0,0,4.5,1,44,0.0,0.0,6,53.285714285714285,1
0,0,0,0.0,1,9,10.0,0.0,10,0.0,0
0,0,0,19.75,1,166,15.0,0.0,115,5.714285714285714,0
1,0,0,3.0,1,8,10.0,10.0,7,7.0,1
0,1,0,63.92857142857143,0,909,15.0,15.0,176,75.0,1
0,0,0,20.0,0,21,0.0,0.0,21,0.0,1
0,0,0,0.0,0,70,0.0,0.0,71,0.0,0
0,0,0,27.2,0,141,10.0,10.0,70,88.0,1
0,0,0,1.0,1,0,40.0,40.0,0,0.0,1
0,0,0,0.0,0,1,0.0,0.0,2,0.0,0
1,0,1,2.0,0,15,15.0,15.0,11,0.5,1
0,0,0,247.8333333333333,0,1493,0.0,0.0,366,85.2,0
0,0,0,119.58333333333331,1,1447,0.0,15.0,92,74.54545454545455,0
0,0,0,0.0,0,50,0.0,0.0,51,0.0,0
0,0,0,0.0,1,0,15.0,0.0,1,0.0,0
1,0,1,0.5,1,1,15.0,15.0,0,0.0,1
0,0,0,0.0,0,130,25.0,0.0,131,0.0,0
0,0,0,69.25,0,281,0.0,0.0,98,58.66666666666666,0
0,0,0,33.833333333333336,1,209,15.0,15.0,9,159.6,1
1,0,0,0.0909090909090909,0,10,40.0,40.0,0,0.8,1
0,0,0,0.0,1,32,15.0,0.0,33,0.0,0
0,0,0,64.0,0,650,15.0,15.0,134,57.0,0
1,0,0,14.0,1,45,10.0,10.0,43,4.0,1
1,0,0,31.0,1,64,15.0,15.0,63,8.0,1
0,1,0,1.0,1,0,15.0,15.0,0,0.0,1
0,0,0,234.75,0,943,0.0,0.0,277,25.666666666666668,0
0,0,0,60.0,1,61,15.0,15.0,61,0.0,1
0,0,1,37.766666666666666,1,1163,15.0,0.0,138,35.793103448275865,1
0,0,0,0.0,0,165,0.0,0.0,166,0.0,0
0,0,0,27.63636363636364,0,315,0.0,10.0,33,35.9,0
0,0,0,0.0,0,116,0.0,0.0,117,0.0,0
0,0,0,111.25,1,449,0.0,0.0,75,32.0,0
0,0,0,38.0,1,507,0.0,0.0,35,15.75,0
0,0,0,166.66666666666666,0,503,0.0,20.0,84,84.5,0
0,0,0,46.4,0,474,0.0,15.0,79,44.333333333333336,0
0,0,0,0.0,1,82,0.0,0.0,83,0.0,0
0,0,0,167.0,0,336,0.0,0.0,164,0.0,0
0,0,0,0.0,1,0,0.0,0.0,1,0.0,0
0,0,0,0.0,0,339,15.0,0.0,340,0.0,0
1,0,1,6.2727272727272725,1,80,0.0,0.0,3,17.4,1
0,0,0,29.571428571428573,1,214,0.0,0.0,98,11.333333333333334,1
1,0,0,13.0,1,28,10.0,10.0,27,4.0,1
1,0,0,34.42857142857143,1,248,10.0,10.0,49,227.3333333333333,1
0,0,0,0.0,0,299,0.0,0.0,300,0.0,0
0,0,0,0.0,0,101,10.0,0.0,102,0.0,0
0,0,0,46.66666666666666,1,143,15.0,10.0,94,3.0,0
0,0,0,0.0,1,1,15.0,0.0,2,0.0,0
0,0,0,204.0,1,205,15.0,15.0,59,0.0,0
1,0,1,5.818181818181818,1,75,15.0,15.0,19,14.0,1
0,0,1,42.80851063829788,1,2059,0.0,15.0,92,29.32608695652174,1
0,0,0,40.0,1,82,10.0,10.0,25,7.0,0
0,0,0,17.2,0,91,0.0,0.0,42,12.75,0
0,0,0,4.5,0,33,10.0,20.0,25,29.4,1
0,0,0,0.0,1,69,0.0,0.0,70,0.0,0
1,0,1,3.230769230769231,0,55,0.0,0.0,29,3.083333333333333,1
1,0,0,14.238095238095235,0,320,0.0,15.0,81,19.6,1
0,0,0,0.0,0,103,0.0,0.0,104,0.0,0
0,0,0,0.0,0,1922,15.0,0.0,1923,0.0,0
0,0,0,44.6,1,228,15.0,15.0,213,39.25,1
0,0,0,58.0,0,177,10.0,20.0,93,0.0,0
1,0,0,16.4,1,87,40.0,25.0,19,210.0,1
0,0,0,11.5,1,175,10.0,15.0,53,23.846153846153847,0
0,0,0,100.2,0,1518,0.0,0.0,573,29.0,0
0,0,0,14.217391304347826,0,350,15.0,15.0,71,12.090909090909092,1
1,0,0,7.25,1,33,0.0,0.0,20,23.0,1
1,0,1,0.5,1,1,0.0,0.0,0,0.0,1
0,0,0,0.0,0,12,10.0,0.0,13,0.0,0
0,0,0,22.142857142857142,0,162,0.0,0.0,114,9.0,0
1,0,1,4.551724137931035,1,161,0.0,15.0,40,9.607142857142858,1
0,0,0,17.846153846153847,0,245,15.0,0.0,20,18.58333333333333,0
1,0,1,30.705882352941178,0,539,15.0,15.0,250,15.4375,1
0,0,0,6.0,0,7,15.0,15.0,7,0.0,1
0,0,0,26.52,1,688,10.0,15.0,136,14.291666666666666,1
1,0,1,84.5,1,684,15.0,15.0,14,92.14285714285714,1
0,0,0,7.0,1,16,15.0,15.0,14,3.0,1
1,0,1,9.0,0,90,15.0,15.0,40,7.375,1
1,0,1,3.5,1,36,15.0,15.0,0,1.4285714285714286,1
0,0,0,98.625,0,797,0.0,0.0,590,4.571428571428571,0
1,0,1,0.5,1,1,40.0,40.0,0,0.0,1
0,0,0,249.0,0,500,0.0,0.0,476,0.0,0
1,0,1,233.4,1,2344,15.0,15.0,2060,25.444444444444443,1
0,0,0,1.0,0,0,0.0,0.0,0,0.0,1
0,0,0,0.0,0,196,15.0,0.0,197,0.0,0
1,0,1,2.6666666666666665,1,11,15.0,15.0,9,1.5,1
0,0,0,0.0,0,224,0.0,0.0,225,0.0,0
0,0,0,0.0,0,33,10.0,0.0,34,0.0,0
1,0,1,3.75,0,19,15.0,15.0,4,1.6666666666666667,1
0,0,0,234.0,1,235,15.0,25.0,81,0.0,0
0,0,0,0.0,0,48,0.0,0.0,49,0.0,0
0,0,0,84.83333333333333,0,515,0.0,15.0,176,113.4,1
1,0,1,1.0909090909090908,1,23,15.0,15.0,13,0.8,1
0,0,0,0.0,0,65,0.0,0.0,66,0.0,0
0,0,0,76.5,0,155,0.0,0.0,61,7.0,0
0,0,0,157.0,0,158,0.0,10.0,7,0.0,0
0,0,0,10.4,1,57,10.0,15.0,47,1.75,0
0,0,0,0.0,0,1,0.0,0.0,2,0.0,0
0,0,0,56.57142857142857,0,1209,15.0,15.0,551,18.1,0
1,0,1,7.882352941176471,0,151,15.0,15.0,1,17.0625,1
0,0,0,142.0,0,286,0.0,0.0,164,0.0,0
0,0,0,0.0,0,56,0.0,0.0,57,0.0,0
1,0,1,41.523809523809526,1,893,0.0,0.0,590,13.05,1
1,0,1,17.8,0,94,15.0,15.0,90,0.5,1
0,0,0,63.25,1,257,20.0,15.0,208,127.33333333333331,1
0,0,0,0.0,0,168,10.0,0.0,169,0.0,0
0,0,0,0.0,0,34,0.0,0.0,35,0.0,0
1,0,1,21.25,1,178,15.0,15.0,171,1.0,1
0,0,0,265.0,0,266,0.0,0.0,6,0.0,0
1,0,0,66.75,0,271,15.0,15.0,137,98.0,1
0,0,0,70.8,0,359,15.0,0.0,114,2.25,0
0,0,0,0.0,0,9,0.0,0.0,10,0.0,0
0,0,0,18.7,1,394,0.0,15.0,77,1.368421052631579,0
0,0,0,84.875,0,687,0.0,0.0,113,20.142857142857142,1
1,0,0,4.0,1,30,0.0,0.0,13,9.6,1
0,0,0,205.0,1,206,15.0,10.0,187,0.0,0
0,0,0,0.0,0,96,0.0,0.0,97,0.0,0
0,0,0,0.0,1,51,0.0,0.0,52,0.0,0
0,0,0,56.25,0,229,15.0,15.0,212,5.666666666666667,1
0,0,0,0.0,0,148,20.0,0.0,149,0.0,0
0,0,0,48.72727272727273,0,547,15.0,15.0,212,2.1,0
0,0,0,69.0,0,70,10.0,10.0,70,0.0,1
1,0,1,54.57142857142857,1,389,15.0,15.0,45,41.833333333333336,1
1,0,0,3.0,1,8,0.0,0.0,7,47.0,1
1,1,1,9.2,1,51,15.0,15.0,44,2.0,1
0,0,0,10.0,0,33,0.0,0.0,18,17.5,1
0,0,0,0.0,1,143,25.0,0.0,144,0.0,0
0,0,0,74.66666666666667,0,454,15.0,0.0,320,1.6,0
0,0,0,0.0,0,9,20.0,0.0,10,0.0,0
0,0,0,4.0,0,45,10.0,15.0,13,0.875,0
0,0,0,7.125,1,65,0.0,10.0,0,14.571428571428571,1
0,0,0,102.0,0,103,0.0,0.0,103,0.0,1
0,0,0,0.0,0,127,15.0,0.0,128,0.0,0
0,0,0,0.0,0,4,40.0,15.0,0,54.66666666666666,1
0,0,0,59.285714285714285,1,422,15.0,15.0,214,49.66666666666666,1
0,0,0,86.0,0,609,15.0,0.0,32,40.5,0
1,0,1,30.666666666666668,1,95,0.0,0.0,93,2.5,1
1,0,1,7.0,1,16,10.0,10.0,15,0.0,1
1,0,1,39.6,1,203,15.0,15.0,191,0.5,1
0,0,0,320.0,0,321,0.0,0.0,318,0.0,0
1,0,1,15.933333333333334,1,254,10.0,15.0,2,21.928571428571427,1
0,0,0,40.0,1,41,15.0,20.0,19,0.0,0
0,0,0,1.0,0,0,0.0,0.0,0,0.0,1
0,0,0,0.0,0,229,0.0,0.0,230,0.0,0
1,0,1,0.1111111111111111,0,10,15.0,15.0,2,0.0,1
1,0,0,2.2,0,16,0.0,10.0,0,14.75,1
0,0,0,0.0,0,264,0.0,0.0,265,0.0,0
1,0,1,58.76923076923077,0,777,0.0,0.0,182,108.58333333333331,1
0,0,0,3.8333333333333335,1,29,25.0,50.0,16,92.2,1
0,0,0,4.0,1,15,15.0,10.0,6,0.0,0
0,0,0,81.58333333333333,0,991,15.0,0.0,25,48.54545454545455,0
0,0,0,2.0,0,3,10.0,10.0,3,0.0,1
0,0,0,22.818181818181817,0,262,0.0,0.0,2,67.3,0
1,0,1,4.9,1,118,15.0,15.0,1,8.894736842105264,1
1,0,0,31.31578947368421,0,614,15.0,15.0,506,7.444444444444445,1
1,0,1,78.4,1,794,20.0,20.0,84,85.11111111111111,1
1,1,1,17.666666666666668,1,112,15.0,15.0,107,1.8,1
1,0,1,4.285714285714286,1,74,15.0,15.0,43,1.6923076923076923,1
0,0,0,214.0,1,645,10.0,20.0,433,215.0,1
0,0,0,59.0625,0,961,0.0,0.0,36,36.266666666666666,1
0,0,0,25.142857142857142,0,549,15.0,15.0,70,46.3,0
0,0,0,0.0,1,137,0.0,0.0,138,0.0,0
1,0,0,29.714285714285715,0,215,15.0,0.0,134,102.5,1
0,0,0,0.0,0,38,15.0,0.0,39,0.0,0
0,0,1,74.0,1,225,10.0,0.0,105,182.5,1
0,0,0,231.0,0,464,15.0,10.0,312,0.0,0
0,0,0,16.428571428571427,1,488,10.0,15.0,351,5.7407407407407405,1
1,1,1,27.166666666666668,1,845,15.0,15.0,226,18.17241379310345,1
0,0,0,231.0,0,464,0.0,15.0,366,0.0,0
0,0,0,7.25,1,66,0.0,0.0,0,11.857142857142858,1
1,0,1,9.75,1,215,0.0,0.0,124,20.73684210526316,1
0,0,0,0.0,0,101,15.0,0.0,102,0.0,0
0,0,0,0.0,1,11,15.0,0.0,12,0.0,0
0,0,0,113.0,0,228,0.0,0.0,60,5.0,0
1,0,0,48.57142857142857,1,694,0.0,0.0,20,94.76923076923076,1
1,0,1,19.6,1,103,10.0,20.0,99,8.5,1
0,0,0,0.0,0,182,15.0,0.0,183,0.0,0
0,0,0,23.46875,0,783,0.0,10.0,35,15.806451612903226,0
1,0,0,42.2,0,648,0.0,0.0,49,95.64285714285714,1
1,0,1,10.666666666666666,1,35,0.0,0.0,33,0.0,1
1,1,1,3.6666666666666665,1,14,10.0,10.0,10,1.0,1
0,0,0,84.0,0,85,15.0,15.0,52,0.0,0
0,0,0,19.0,0,60,0.0,0.0,50,11.5,1
0,0,0,17.0,1,18,10.0,0.0,16,0.0,0
0,0,0,113.0,0,912,0.0,0.0,245,53.0,0
0,0,0,0.0,0,508,0.0,0.0,509,0.0,0
0,0,0,56.2,0,858,0.0,15.0,196,37.35714285714285,0
0,0,0,1.0,0,0,15.0,15.0,0,0.0,1
1,0,0,0.0,1,3,15.0,10.0,0,0.0,0
0,0,0,31.875,0,263,15.0,0.0,14,65.0,1
0,0,0,84.33333333333333,0,256,0.0,0.0,118,252.0,1
0,0,0,28.0,0,29,15.0,15.0,29,0.0,1
0,0,0,16.470588235294116,0,297,20.0,0.0,115,32.8125,1
1,1,0,2.2,1,16,0.0,0.0,7,6.75,1
0,1,0,0.0,1,1,15.0,15.0,1,0.0,1
0,0,0,0.0,1,36,10.0,0.0,37,0.0,0
0,0,0,0.0,0,22,0.0,0.0,23,0.0,0
0,0,0,366.0,1,367,15.0,15.0,253,0.0,0
0,0,0,31.0,0,128,15.0,15.0,118,0.0,0
0,0,0,312.0,0,313,10.0,0.0,6,0.0,0
0,0,0,30.83333333333333,0,1146,15.0,15.0,97,30.085714285714285,0
0,1,0,5.0,1,6,10.0,10.0,6,0.0,1
0,0,0,41.66666666666666,0,128,15.0,15.0,0,0.0,0
0,0,0,28.0,0,29,0.0,10.0,16,0.0,0
0,0,0,0.0,0,1,0.0,0.0,1,0.0,1
0,0,0,46.25,0,189,0.0,0.0,49,30.33333333333333,0
0,0,0,1.3333333333333333,0,7,15.0,10.0,3,0.0,0
1,0,0,8.75,1,39,0.0,0.0,36,2.333333333333333,1
1,0,0,7.625,1,69,0.0,15.0,52,15.0,1
0,0,0,20.33333333333333,0,320,0.0,15.0,2,15.642857142857142,0
0,0,0,28.5,0,59,15.0,10.0,7,233.0,1
1,0,1,24.35483870967742,1,786,15.0,15.0,337,24.866666666666667,1
0,0,0,28.73076923076923,0,773,15.0,15.0,50,23.16,0
0,0,0,135.71428571428572,0,957,0.0,0.0,370,35.666666666666664,0
0,0,0,0.0,0,408,0.0,0.0,409,0.0,0
1,0,1,0.3333333333333333,1,2,40.0,40.0,0,0.0,1
0,0,0,14.6,0,78,10.0,20.0,52,0.25,0
1,0,0,71.5,0,145,15.0,15.0,143,0.0,0
0,0,0,21.714285714285715,1,159,15.0,10.0,34,22.5,0
0,0,0,0.0,1,21,20.0,0.0,22,0.0,0
0,0,0,114.5,0,231,25.0,0.0,200,0.0,0
0,0,0,20.714285714285715,1,152,0.0,0.0,114,9.0,1
1,0,0,16.0,1,102,0.0,0.0,50,184.0,1
1,0,1,3.411764705882353,1,75,0.0,0.0,0,6.0625,1
0,0,0,13.625,1,117,10.0,0.0,52,13.0,0
0,0,0,58.61904761904762,1,1252,0.0,0.0,444,45.45,1
0,0,0,0.0,0,139,15.0,0.0,140,0.0,0
0,0,0,5.0,0,6,0.0,0.0,3,0.0,0
1,0,1,25.0,1,286,15.0,15.0,79,35.4,1
0,0,0,21.5,1,405,0.0,15.0,15,21.058823529411764,1
0,0,0,0.0,1,1,0.0,0.0,1,0.0,1
1,0,1,11.4,1,124,15.0,15.0,11,58.22222222222222,1
0,0,0,0.0,0,288,15.0,0.0,289,0.0,0
1,0,0,3.6666666666666665,0,14,0.0,0.0,0,32.5,1
0,0,0,111.0,1,112,25.0,15.0,66,0.0,0
0,0,0,0.0,0,310,10.0,0.0,311,0.0,0
0,0,0,63.5,0,129,15.0,20.0,15,2.0,0
0,0,0,0.0,0,90,15.0,0.0,91,0.0,0
0,0,0,66.25,0,269,15.0,0.0,26,246.0,1
1,0,1,61.0,0,248,10.0,0.0,55,275.3333333333333,1
0,0,0,62.0,0,63,15.0,15.0,63,0.0,1
1,0,0,27.15384615384616,0,366,0.0,10.0,33,100.91666666666669,1
0,0,0,0.0,1,497,0.0,0.0,498,0.0,0
0,0,0,0.0,1,33,0.0,0.0,34,0.0,0
0,0,0,72.0,0,657,15.0,0.0,318,3.25,0
1,0,1,5.333333333333333,1,19,10.0,10.0,13,1.0,1
0,0,0,116.0,0,117,0.0,15.0,74,0.0,0
1,0,0,27.0,1,336,20.0,15.0,150,41.36363636363637,1
0,0,0,60.0,0,366,15.0,0.0,106,44.4,0
0,0,0,0.0,1,4,0.0,0.0,5,0.0,0
0,0,0,0.0,0,29,0.0,0.0,30,0.0,0
0,0,0,23.5,1,98,15.0,10.0,42,25.666666666666668,1
1,0,1,46.5,0,95,10.0,10.0,94,0.0,1
0,0,0,6.0,1,7,0.0,0.0,7,0.0,1
1,0,1,9.0,1,20,15.0,15.0,19,0.0,1
0,1,0,505.0,1,506,10.0,10.0,506,0.0,1
0,0,0,0.0,0,17,0.0,0.0,18,0.0,0
0,0,0,209.0,0,1470,15.0,0.0,277,194.0,0
0,0,0,74.15789473684211,1,1428,15.0,0.0,678,19.11111111111111,1
0,0,0,0.0,0,230,15.0,0.0,231,0.0,0
0,0,0,0.0,0,51,0.0,0.0,52,0.0,0
1,0,0,4.0,1,15,0.0,0.0,13,3.5,1
0,0,0,0.0,0,22,0.0,0.0,23,0.0,0
0,0,0,32.22727272727273,1,731,10.0,15.0,226,19.047619047619047,1
0,0,0,0.0,0,377,0.0,0.0,378,0.0,0
0,0,0,0.0,0,152,15.0,0.0,153,0.0,0
1,0,1,0.0,1,3,10.0,10.0,1,0.0,1
0,0,0,99.0,1,100,10.0,10.0,100,0.0,1
0,0,0,53.8,1,274,0.0,0.0,3,25.25,0
0,0,0,34.0,0,35,0.0,0.0,1,0.0,0
0,0,0,62.5,0,254,0.0,10.0,248,3.333333333333333,0
0,0,0,39.333333333333336,0,242,15.0,10.0,45,11.4,0
1,0,1,4.666666666666667,0,85,0.0,0.0,0,20.428571428571427,1
0,0,0,0.0,0,21,10.0,0.0,22,0.0,0
0,0,0,0.0,0,278,0.0,0.0,279,0.0,0
1,0,1,42.41379310344828,0,1259,15.0,15.0,3,34.25,1
