,users,users_received_1,campaign_type_1,opened_1,camp_volume_1,users_received_8,campaign_type_8,opened_8,camp_volume_8,users_received_16,campaign_type_16,opened_16,camp_volume_16,disc1_pre_3days,disc1_pre_6day,disc1_pre_14dat,disc2_pre_4days,disc2_pre_7day,disc2_pre_14day,disc3_pre_1day,disc4_pre_2day,disc5_pre_1day,disc5_pre_13day,products_pre_3days,products_pre_7day,products_pre_14day,new_users_pre_3days,new_users_pre_7day,new_users_pre_14day,volume_pre_3days,volume_pre_7day,volume_pre_14day,full_revenue_pre_3days,full_revenue_pre_7day,full_revenue_pre_14day,year,month
751,4.0,749.0,9.0,141.0,802.0,30.0,3.0,12.0,30.0,294.0,4.0,67.0,294.0,4.0,0.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,7.0,5.0,4.0,1.0,2.0,2.0,8.0,6.0,4.0,27400.0,16700.0,13800.0,2017,8
752,2.0,9.0,7.0,5.0,9.0,819.0,8.0,185.0,819.0,9.0,6.0,6.0,9.0,7.0,5.0,2.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,6.0,3.0,6.0,3.0,4.0,16.0,7.0,4.0,49500.0,22200.0,9400.0,2017,8
753,8.0,22.0,9.0,7.0,22.0,7.0,6.0,0.0,7.0,829.0,8.0,112.0,829.0,9.0,3.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0,17.0,9.0,2.0,10.0,3.0,1.0,20.0,13.0,3.0,60000.0,35600.0,8400.0,2017,8
754,4.0,844.0,11.0,150.0,844.0,690.0,7.0,143.0,692.0,15.0,6.0,7.0,15.0,8.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,19.0,4.0,1.0,10.0,3.0,0.0,24.0,7.0,1.0,91700.0,19000.0,3000.0,2017,8
755,0.0,6.0,4.0,2.0,6.0,6.0,5.0,4.0,6.0,831.0,9.0,154.0,831.0,8.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,5.0,0.0,0.0,20.0,1.0,1.0,85600.0,3600.0,2200.0,2017,8
756,1.0,3.0,3.0,2.0,3.0,92.0,4.0,6.0,92.0,9.0,5.0,5.0,9.0,5.0,3.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,2.0,2.0,3.0,0.0,0.0,16.0,2.0,2.0,75300.0,6000.0,7600.0,2017,8
757,1.0,20.0,9.0,6.0,20.0,14.0,7.0,6.0,14.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,3.0,3.0,1.0,0.0,9.0,5.0,3.0,29800.0,17800.0,14100.0,2017,8
758,2.0,63.0,7.0,17.0,63.0,749.0,9.0,141.0,802.0,11.0,5.0,3.0,11.0,0.0,3.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,7.0,5.0,5.0,5.0,2.0,7.0,9.0,6.0,18800.0,25700.0,16700.0,2017,8
759,2.0,710.0,7.0,138.0,710.0,9.0,7.0,5.0,9.0,30.0,3.0,12.0,30.0,0.0,2.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,3.0,8.0,6.0,7.0,20000.0,16500.0,22200.0,2017,8
760,4.0,28.0,10.0,9.0,28.0,22.0,9.0,7.0,22.0,819.0,8.0,185.0,819.0,1.0,3.0,5.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,5.0,1.0,3.0,10.0,9.0,13.0,27200.0,49500.0,35600.0,2017,8
761,1.0,790.0,10.0,168.0,790.0,844.0,11.0,150.0,844.0,7.0,6.0,0.0,7.0,2.0,0.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,5.0,0.0,3.0,13.0,5.0,7.0,37300.0,19600.0,19000.0,2017,8
762,2.0,4.0,3.0,3.0,4.0,6.0,4.0,2.0,6.0,690.0,7.0,143.0,692.0,2.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,5.0,2.0,0.0,12.0,2.0,1.0,34700.0,6200.0,3600.0,2017,8
763,0.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,6.0,5.0,4.0,6.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,3.0,1.0,0.0,10.0,2.0,2.0,29500.0,4000.0,6000.0,2017,8
764,8.0,13.0,8.0,6.0,13.0,20.0,9.0,6.0,20.0,92.0,4.0,6.0,92.0,1.0,0.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,1.0,7.0,3.0,5.0,18100.0,8600.0,17800.0,2017,8
765,5.0,100.0,11.0,12.0,103.0,63.0,7.0,17.0,63.0,14.0,7.0,6.0,14.0,4.0,1.0,3.0,7.0,1.0,3.0,2.0,0.0,0.0,0.0,11.0,3.0,7.0,3.0,1.0,5.0,15.0,3.0,9.0,43700.0,7400.0,25700.0,2017,8
766,7.0,842.0,12.0,199.0,843.0,710.0,7.0,138.0,710.0,749.0,9.0,141.0,802.0,6.0,1.0,3.0,10.0,3.0,0.0,2.0,0.0,0.0,0.0,16.0,4.0,6.0,6.0,2.0,4.0,23.0,4.0,6.0,64600.0,11200.0,16500.0,2017,8
767,4.0,68.0,6.0,11.0,68.0,28.0,10.0,9.0,28.0,9.0,7.0,5.0,9.0,8.0,0.0,2.0,17.0,5.0,5.0,1.0,1.0,0.0,0.0,22.0,4.0,6.0,6.0,2.0,1.0,30.0,6.0,9.0,89300.0,18700.0,49500.0,2017,8
768,0.0,849.0,9.0,154.0,849.0,790.0,10.0,168.0,790.0,22.0,9.0,7.0,22.0,7.0,1.0,3.0,19.0,1.0,2.0,1.0,0.0,0.0,0.0,19.0,2.0,5.0,7.0,1.0,0.0,26.0,2.0,5.0,75200.0,4800.0,19600.0,2017,8
769,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,6.0,4.0,2.0,6.0,4.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,2.0,2.0,5.0,0.0,2.0,17.0,2.0,2.0,50300.0,6000.0,6200.0,2017,8
770,2.0,16.0,5.0,8.0,16.0,13.0,8.0,6.0,13.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,2.0,1.0,10.0,3.0,2.0,26800.0,7300.0,4000.0,2017,8
771,3.0,25.0,7.0,7.0,26.0,100.0,11.0,12.0,103.0,20.0,9.0,6.0,20.0,2.0,3.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,9.0,7.0,2.0,5.0,1.0,2.0,9.0,10.0,3.0,27100.0,30400.0,8600.0,2017,8
772,1.0,809.0,6.0,158.0,809.0,842.0,12.0,199.0,843.0,63.0,7.0,17.0,63.0,3.0,2.0,0.0,7.0,4.0,1.0,3.0,0.0,0.0,0.0,13.0,7.0,3.0,8.0,3.0,1.0,16.0,10.0,3.0,46600.0,26900.0,7400.0,2017,8
773,3.0,14.0,8.0,7.0,14.0,68.0,6.0,11.0,68.0,710.0,7.0,138.0,710.0,5.0,2.0,1.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,11.0,2.0,2.0,18.0,10.0,4.0,50800.0,32000.0,11200.0,2017,8
774,5.0,875.0,11.0,171.0,875.0,849.0,9.0,154.0,849.0,28.0,10.0,9.0,28.0,6.0,0.0,1.0,10.0,3.0,5.0,2.0,0.0,0.0,0.0,10.0,4.0,4.0,10.0,2.0,2.0,18.0,6.0,6.0,44800.0,16300.0,18700.0,2017,8
775,1.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,790.0,10.0,168.0,790.0,6.0,1.0,0.0,8.0,0.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,2.0,6.0,1.0,1.0,15.0,1.0,2.0,37700.0,2000.0,4800.0,2017,8
776,4.0,4.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,1.0,0.0,11.0,3.0,2.0,27200.0,8500.0,6000.0,2017,8
777,2.0,11.0,4.0,2.0,11.0,16.0,5.0,8.0,16.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,0.0,3.0,2.0,10.0,5.0,3.0,27200.0,16600.0,7300.0,2017,8
778,3.0,16.0,5.0,4.0,16.0,25.0,7.0,7.0,26.0,13.0,8.0,6.0,13.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,0.0,0.0,0.0,9.0,5.0,7.0,2.0,4.0,1.0,9.0,8.0,10.0,24500.0,21500.0,30400.0,2017,8
779,10.0,872.0,5.0,172.0,873.0,809.0,6.0,158.0,809.0,100.0,11.0,12.0,103.0,5.0,2.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,13.0,3.0,7.0,3.0,4.0,3.0,13.0,5.0,10.0,40300.0,12700.0,26900.0,2017,8
780,8.0,132.0,10.0,25.0,132.0,14.0,8.0,7.0,14.0,842.0,12.0,199.0,843.0,5.0,1.0,2.0,10.0,1.0,7.0,6.0,0.0,0.0,0.0,19.0,2.0,8.0,4.0,2.0,2.0,22.0,5.0,10.0,67900.0,10600.0,32000.0,2017,8
781,4.0,871.0,8.0,146.0,871.0,875.0,11.0,171.0,875.0,68.0,6.0,11.0,68.0,9.0,0.0,2.0,13.0,1.0,3.0,4.0,0.0,0.0,0.0,22.0,3.0,4.0,6.0,0.0,2.0,31.0,5.0,6.0,101600.0,14400.0,16300.0,2017,9
782,0.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,3.0,849.0,9.0,154.0,849.0,7.0,2.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,6.0,0.0,1.0,31.0,1.0,1.0,100100.0,2200.0,2000.0,2017,9
783,1.0,5.0,4.0,2.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,5.0,0.0,1.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,4.0,3.0,6.0,0.0,1.0,19.0,4.0,3.0,64900.0,10600.0,8500.0,2017,9
784,0.0,17.0,7.0,11.0,17.0,11.0,4.0,2.0,11.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,3.0,2.0,3.0,8.0,4.0,5.0,25600.0,11700.0,16600.0,2017,9
785,10.0,18.0,8.0,11.0,18.0,16.0,5.0,4.0,16.0,16.0,5.0,8.0,16.0,1.0,2.0,1.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,5.0,8.0,12400.0,18000.0,21500.0,2017,9
786,6.0,855.0,9.0,190.0,857.0,872.0,5.0,172.0,873.0,25.0,7.0,7.0,26.0,2.0,4.0,3.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,11.0,10.0,3.0,4.0,1.0,4.0,16.0,13.0,5.0,43400.0,38200.0,12700.0,2017,9
787,2.0,11.0,5.0,8.0,11.0,132.0,10.0,25.0,132.0,809.0,6.0,158.0,809.0,3.0,1.0,2.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,7.0,2.0,4.0,4.0,2.0,23.0,13.0,5.0,60700.0,45400.0,10600.0,2017,9
788,3.0,877.0,6.0,161.0,877.0,871.0,8.0,146.0,871.0,14.0,8.0,7.0,14.0,4.0,0.0,1.0,18.0,3.0,1.0,2.0,0.0,0.0,0.0,15.0,4.0,3.0,6.0,1.0,0.0,27.0,5.0,5.0,69200.0,16500.0,14400.0,2017,9
789,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,875.0,11.0,171.0,875.0,5.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,5.0,1.0,0.0,18.0,1.0,1.0,54700.0,3000.0,2200.0,2017,9
790,3.0,8.0,4.0,1.0,8.0,5.0,4.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,4.0,1.0,0.0,11.0,2.0,4.0,36700.0,6100.0,10600.0,2017,9
791,6.0,11.0,6.0,4.0,11.0,17.0,7.0,11.0,17.0,4.0,3.0,2.0,4.0,3.0,1.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,4.0,2.0,1.0,2.0,10.0,1.0,4.0,37100.0,3300.0,11700.0,2017,9
792,5.0,50.0,8.0,21.0,50.0,18.0,8.0,11.0,18.0,11.0,4.0,2.0,11.0,4.0,2.0,3.0,14.0,10.0,2.0,3.0,0.0,0.0,0.0,14.0,8.0,5.0,6.0,2.0,1.0,20.0,13.0,5.0,64800.0,34000.0,18000.0,2017,9
793,3.0,847.0,6.0,168.0,847.0,855.0,9.0,190.0,857.0,16.0,5.0,4.0,16.0,8.0,1.0,2.0,15.0,6.0,5.0,0.0,0.0,0.0,0.0,16.0,5.0,10.0,8.0,1.0,1.0,25.0,9.0,13.0,76900.0,23400.0,38200.0,2017,9
794,6.0,34.0,7.0,13.0,34.0,11.0,5.0,8.0,11.0,872.0,5.0,172.0,873.0,8.0,2.0,4.0,15.0,2.0,5.0,1.0,0.0,0.0,0.0,15.0,2.0,7.0,7.0,3.0,4.0,25.0,5.0,13.0,79300.0,11800.0,45400.0,2017,9
795,2.0,883.0,11.0,165.0,884.0,877.0,6.0,161.0,877.0,132.0,10.0,25.0,132.0,10.0,0.0,1.0,15.0,2.0,3.0,3.0,0.0,0.0,0.0,13.0,3.0,4.0,6.0,1.0,1.0,21.0,4.0,5.0,58100.0,19500.0,16500.0,2017,9
796,2.0,4.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,871.0,8.0,146.0,871.0,8.0,1.0,0.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,5.0,0.0,1.0,18.0,2.0,1.0,51300.0,5400.0,3000.0,2017,9
797,2.0,4.0,4.0,2.0,4.0,8.0,4.0,1.0,8.0,4.0,3.0,4.0,4.0,10.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,7.0,1.0,1.0,19.0,4.0,2.0,50300.0,12200.0,6100.0,2017,9
798,6.0,17.0,8.0,8.0,17.0,11.0,6.0,4.0,11.0,5.0,4.0,2.0,5.0,5.0,4.0,0.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,3.0,5.0,1.0,11.0,14.0,1.0,29300.0,47200.0,3300.0,2017,9
799,2.0,13.0,7.0,8.0,13.0,50.0,8.0,21.0,50.0,17.0,7.0,11.0,17.0,4.0,1.0,1.0,11.0,3.0,10.0,1.0,0.0,0.0,0.0,12.0,4.0,8.0,5.0,2.0,2.0,18.0,7.0,13.0,48200.0,17500.0,34000.0,2017,9
800,3.0,856.0,5.0,162.0,856.0,847.0,6.0,168.0,847.0,18.0,8.0,11.0,18.0,2.0,5.0,2.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,5.0,0.0,1.0,17.0,4.0,9.0,53400.0,14600.0,23400.0,2017,9
801,8.0,39.0,11.0,9.0,39.0,34.0,7.0,13.0,34.0,855.0,9.0,190.0,857.0,6.0,2.0,1.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,6.0,2.0,9.0,4.0,3.0,23.0,10.0,5.0,70900.0,26000.0,11800.0,2017,9
802,6.0,900.0,9.0,176.0,900.0,883.0,11.0,165.0,884.0,11.0,5.0,8.0,11.0,11.0,3.0,2.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,17.0,3.0,3.0,9.0,1.0,1.0,23.0,4.0,4.0,72100.0,10700.0,19500.0,2017,9
803,2.0,6.0,3.0,5.0,6.0,4.0,2.0,1.0,4.0,877.0,6.0,161.0,877.0,11.0,0.0,0.0,13.0,2.0,2.0,5.0,0.0,0.0,0.0,19.0,4.0,2.0,9.0,2.0,0.0,30.0,5.0,2.0,84300.0,13600.0,5400.0,2017,9
804,2.0,6.0,6.0,2.0,6.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,8.0,1.0,1.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,4.0,6.0,0.0,1.0,25.0,2.0,4.0,69800.0,5000.0,12200.0,2017,9
805,3.0,15.0,5.0,5.0,15.0,17.0,8.0,8.0,17.0,8.0,4.0,1.0,8.0,2.0,1.0,3.0,12.0,9.0,8.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,3.0,3.0,5.0,16.0,11.0,14.0,45300.0,29600.0,47200.0,2017,9
806,4.0,65.0,8.0,10.0,66.0,13.0,7.0,8.0,13.0,11.0,6.0,4.0,11.0,1.0,4.0,4.0,11.0,3.0,3.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,2.0,2.0,8.0,4.0,7.0,21500.0,18800.0,17500.0,2017,9
807,3.0,907.0,3.0,166.0,907.0,856.0,5.0,162.0,856.0,50.0,8.0,21.0,50.0,3.0,6.0,1.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,6.0,3.0,3.0,4.0,0.0,12.0,8.0,4.0,34700.0,22500.0,14600.0,2017,9
808,6.0,24.0,10.0,11.0,24.0,39.0,11.0,9.0,39.0,847.0,6.0,168.0,847.0,4.0,1.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,0.0,13.0,7.0,6.0,5.0,3.0,4.0,15.0,11.0,10.0,46400.0,30800.0,26000.0,2017,9
809,5.0,906.0,9.0,160.0,906.0,900.0,9.0,176.0,900.0,34.0,7.0,13.0,34.0,4.0,1.0,2.0,14.0,5.0,0.0,5.0,0.0,0.0,0.0,17.0,6.0,3.0,7.0,2.0,1.0,23.0,11.0,4.0,69000.0,31000.0,10700.0,2017,9
810,1.0,7.0,5.0,2.0,7.0,6.0,3.0,5.0,6.0,883.0,11.0,165.0,884.0,4.0,0.0,3.0,16.0,2.0,2.0,4.0,0.0,0.0,0.0,22.0,3.0,4.0,7.0,1.0,2.0,27.0,3.0,5.0,84500.0,8000.0,13600.0,2017,9
811,1.0,4.0,3.0,1.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,4.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,5.0,0.0,0.0,23.0,2.0,2.0,69800.0,6300.0,5000.0,2017,10
812,4.0,12.0,7.0,7.0,12.0,15.0,5.0,5.0,15.0,4.0,4.0,2.0,4.0,5.0,3.0,1.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,15.0,3.0,6.0,5.0,0.0,3.0,15.0,3.0,11.0,53000.0,7200.0,29600.0,2017,10
813,4.0,9.0,4.0,3.0,9.0,65.0,8.0,10.0,66.0,17.0,8.0,8.0,17.0,4.0,1.0,1.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,4.0,3.0,2.0,10.0,7.0,4.0,33200.0,21200.0,18800.0,2017,10
814,7.0,920.0,6.0,173.0,920.0,907.0,3.0,166.0,907.0,13.0,7.0,8.0,13.0,5.0,0.0,4.0,10.0,3.0,2.0,3.0,0.0,0.0,0.0,15.0,4.0,6.0,9.0,2.0,4.0,18.0,5.0,8.0,58200.0,18000.0,22500.0,2017,10
815,6.0,30.0,10.0,11.0,30.0,24.0,10.0,11.0,24.0,856.0,5.0,162.0,856.0,8.0,3.0,6.0,13.0,6.0,3.0,3.0,0.0,0.0,0.0,19.0,7.0,7.0,10.0,2.0,3.0,25.0,11.0,11.0,69800.0,29800.0,30800.0,2017,10
816,9.0,911.0,5.0,176.0,911.0,906.0,9.0,160.0,906.0,39.0,11.0,9.0,39.0,9.0,1.0,1.0,16.0,4.0,5.0,1.0,0.0,0.0,0.0,22.0,11.0,6.0,9.0,3.0,2.0,28.0,11.0,11.0,101400.0,36700.0,31000.0,2017,10
817,3.0,4.0,3.0,2.0,4.0,7.0,5.0,2.0,7.0,900.0,9.0,176.0,900.0,12.0,1.0,1.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,4.0,0.0,1.0,28.0,1.0,3.0,97300.0,3300.0,8000.0,2017,10
818,2.0,6.0,6.0,2.0,6.0,4.0,3.0,1.0,4.0,6.0,3.0,5.0,6.0,11.0,2.0,0.0,13.0,2.0,2.0,1.0,0.0,0.0,0.0,17.0,3.0,2.0,2.0,2.0,0.0,23.0,3.0,2.0,85800.0,13000.0,6300.0,2017,10
819,1.0,158.0,6.0,42.0,158.0,12.0,7.0,7.0,12.0,6.0,6.0,2.0,6.0,10.0,2.0,0.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,12.0,5.0,3.0,4.0,2.0,0.0,20.0,6.0,3.0,51500.0,16900.0,7200.0,2017,10
820,5.0,11.0,6.0,9.0,11.0,9.0,4.0,3.0,9.0,15.0,5.0,5.0,15.0,7.0,4.0,3.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,10.0,7.0,6.0,7.0,5.0,3.0,15.0,9.0,7.0,40000.0,28300.0,21200.0,2017,10
821,1.0,789.0,11.0,136.0,789.0,920.0,6.0,173.0,920.0,65.0,8.0,10.0,66.0,5.0,3.0,1.0,12.0,3.0,3.0,3.0,0.0,0.0,0.0,12.0,7.0,4.0,9.0,3.0,2.0,20.0,10.0,5.0,52800.0,24600.0,18000.0,2017,10
822,3.0,23.0,12.0,13.0,23.0,30.0,10.0,11.0,30.0,907.0,3.0,166.0,907.0,4.0,5.0,0.0,12.0,5.0,6.0,1.0,0.0,0.0,0.0,12.0,8.0,7.0,8.0,1.0,2.0,17.0,9.0,11.0,47400.0,48500.0,29800.0,2017,10
823,4.0,942.0,6.0,171.0,942.0,911.0,5.0,176.0,911.0,24.0,10.0,11.0,24.0,5.0,3.0,3.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,14.0,5.0,11.0,6.0,0.0,3.0,19.0,9.0,11.0,54100.0,24200.0,36700.0,2017,10
824,0.0,6.0,4.0,4.0,6.0,4.0,3.0,2.0,4.0,906.0,9.0,160.0,906.0,8.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,4.0,1.0,0.0,14.0,5.0,1.0,41800.0,13100.0,3300.0,2017,10
825,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,6.0,7.0,5.0,2.0,7.0,7.0,2.0,1.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,12.0,3.0,3.0,5.0,3.0,2.0,14.0,6.0,3.0,45400.0,14200.0,13000.0,2017,10
826,7.0,13.0,8.0,5.0,13.0,158.0,6.0,42.0,158.0,4.0,3.0,1.0,4.0,7.0,1.0,2.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,11.0,3.0,5.0,6.0,3.0,2.0,13.0,4.0,6.0,45100.0,12700.0,16900.0,2017,10
827,4.0,126.0,5.0,19.0,126.0,11.0,6.0,9.0,11.0,12.0,7.0,7.0,12.0,5.0,1.0,2.0,10.0,6.0,4.0,3.0,0.0,0.0,0.0,16.0,6.0,7.0,8.0,3.0,5.0,18.0,10.0,9.0,63800.0,25900.0,28300.0,2017,10
828,2.0,830.0,9.0,150.0,830.0,789.0,11.0,136.0,789.0,9.0,4.0,3.0,9.0,7.0,3.0,4.0,16.0,1.0,3.0,3.0,0.0,0.0,0.0,23.0,3.0,7.0,6.0,2.0,3.0,27.0,3.0,10.0,86600.0,8800.0,24600.0,2017,10
829,2.0,20.0,8.0,10.0,20.0,23.0,12.0,13.0,23.0,920.0,6.0,173.0,920.0,5.0,4.0,3.0,17.0,3.0,5.0,0.0,0.0,0.0,0.0,22.0,5.0,8.0,5.0,1.0,1.0,26.0,6.0,9.0,81700.0,19400.0,48500.0,2017,10
830,6.0,940.0,8.0,148.0,940.0,942.0,6.0,171.0,942.0,30.0,10.0,11.0,30.0,3.0,0.0,5.0,18.0,1.0,4.0,0.0,0.0,0.0,0.0,16.0,4.0,5.0,3.0,1.0,0.0,19.0,5.0,9.0,61200.0,13600.0,24200.0,2017,10
831,1.0,2.0,2.0,1.0,2.0,6.0,4.0,4.0,6.0,911.0,5.0,176.0,911.0,5.0,3.0,3.0,16.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,3.0,4.0,4.0,3.0,1.0,15.0,3.0,5.0,54400.0,12400.0,13100.0,2017,10
832,1.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,9.0,2.0,3.0,1.0,0.0,0.0,0.0,11.0,4.0,3.0,3.0,2.0,3.0,12.0,5.0,6.0,42200.0,19100.0,14200.0,2017,10
833,4.0,16.0,4.0,4.0,16.0,13.0,8.0,5.0,13.0,6.0,6.0,2.0,6.0,6.0,2.0,2.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,12.0,9.0,3.0,5.0,3.0,3.0,13.0,10.0,4.0,40200.0,32300.0,12700.0,2017,10
834,0.0,9.0,4.0,3.0,9.0,126.0,5.0,19.0,126.0,158.0,6.0,42.0,158.0,4.0,1.0,1.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0,11.0,10.0,6.0,5.0,1.0,3.0,12.0,12.0,10.0,32100.0,35200.0,25900.0,2017,10
835,0.0,954.0,6.0,195.0,955.0,830.0,9.0,150.0,830.0,11.0,6.0,9.0,11.0,4.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,6.0,1.0,2.0,12.0,4.0,3.0,32100.0,14200.0,8800.0,2017,10
836,9.0,14.0,5.0,10.0,14.0,20.0,8.0,10.0,20.0,789.0,11.0,136.0,789.0,3.0,4.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,4.0,1.0,1.0,9.0,3.0,6.0,26100.0,11800.0,19400.0,2017,10
837,2.0,970.0,14.0,166.0,971.0,940.0,8.0,148.0,940.0,23.0,12.0,13.0,23.0,3.0,0.0,4.0,8.0,3.0,1.0,6.0,0.0,0.0,0.0,7.0,7.0,4.0,4.0,2.0,1.0,13.0,8.0,5.0,35000.0,28400.0,13600.0,2017,10
838,1.0,7.0,6.0,7.0,8.0,2.0,2.0,1.0,2.0,942.0,6.0,171.0,942.0,4.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,4.0,0.0,3.0,15.0,1.0,3.0,45100.0,2000.0,12400.0,2017,10
839,1.0,4.0,4.0,3.0,4.0,2.0,2.0,0.0,2.0,6.0,4.0,4.0,6.0,4.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0,3.0,3.0,2.0,15.0,4.0,5.0,43800.0,9800.0,19100.0,2017,10
840,9.0,157.0,7.0,110.0,157.0,16.0,4.0,4.0,16.0,3.0,3.0,1.0,3.0,3.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,1.0,2.0,3.0,5.0,7.0,10.0,16800.0,20300.0,32300.0,2017,10
841,6.0,961.0,12.0,184.0,961.0,9.0,4.0,3.0,9.0,13.0,8.0,5.0,13.0,5.0,1.0,2.0,7.0,1.0,7.0,3.0,0.0,0.0,0.0,8.0,1.0,10.0,1.0,1.0,1.0,13.0,1.0,12.0,36500.0,2000.0,35200.0,2017,10
